State,County,Urban,PovertyRate,MedianFamilyIncome,LowAccessFlag,LowAccessPct
Washington,Grays Harbor,0,5.7,68417,0,0.01045575
Washington,Grays Harbor,0,17.3,59229,1,0.048437035
Washington,Grays Harbor,0,17.5,55417,1,0.069531511
Washington,Grays Harbor,0,19.4,49211,1,0.033325828
Washington,Grays Harbor,1,21.7,65359,1,0.058781343
Washington,Grays Harbor,1,20.2,51888,1,0.025758396
Washington,Grays Harbor,1,37.5,38750,0,0.000875225
Washington,Grays Harbor,1,13.8,81012,1,0.002198199
Washington,Grays Harbor,1,22.9,44298,0,0
Washington,Grays Harbor,0,25.6,42379,0,0.009997026
Washington,Grays Harbor,1,26.3,33939,1,0.035781292
Washington,Grays Harbor,1,26.7,51014,1,0.010246152
Washington,Grays Harbor,0,22.5,42115,0,0.075186092
Washington,Grays Harbor,0,36.3,38750,1,0.082595869
Washington,Grays Harbor,0,0,0,0,0
Washington,Island,0,10.9,73654,0,0.018600755
Washington,Island,1,14.8,35313,1,0.151785714
Washington,Island,0,4.8,82227,0,0.032974278
Washington,Island,1,15,73619,1,0.027261869
Washington,Island,0,9.2,83472,0,0.005621047
Washington,Island,1,10.5,52031,0,0.000256583
Washington,Island,1,14.1,64500,0,0
Washington,Island,1,16.6,47534,0,0
Washington,Island,1,9.9,61953,0,0.005865942
Washington,Island,1,11.2,45599,1,0.015676796
Washington,Island,0,10.8,86964,0,0.014079683
Washington,Island,0,7.6,65000,0,0.01839543
Washington,Island,0,11.4,74018,0,0.01464344
Washington,Island,0,7,94044,0,0.005267853
Washington,Island,0,7,76012,0,0.033381638
Washington,Island,0,6.3,66676,0,0.023285526
Washington,Island,0,5.1,67357,0,0.016602061
Washington,Island,0,3.4,101176,0,0
Washington,Island,0,13.3,71597,0,0.019021929
Washington,Island,0,13.9,77228,0,0.013774188
Washington,Island,0,5,71588,0,0.022743293
Washington,Island,0,0,0,0,0
Washington,Jefferson,0,12.8,60350,1,0.015254595
Washington,Jefferson,0,7,76346,0,0.01387788
Washington,Jefferson,0,16.5,47889,0,0.037584783
Washington,Jefferson,0,11.8,60938,0,0.004158344
Washington,Jefferson,1,11.5,66992,1,0
Washington,Jefferson,1,14.3,60990,1,0.038330757
Washington,Jefferson,0,26,46053,1,0.031347538
Washington,King,1,26.1,76587,0,0
Washington,King,1,13.7,69012,0,0
Washington,King,1,13.9,82083,0,0
Washington,King,1,29.1,44571,0,0
Washington,King,1,7.5,84412,0,0
Washington,King,1,6.4,144375,1,0.003750837
Washington,King,1,11.9,67446,0,0
Washington,King,1,10.4,64636,0,0
Washington,King,1,8.8,111161,0,0.001284302
Washington,King,1,6.8,143125,1,0.009104452
Washington,King,1,20.8,69042,0,0
Washington,King,1,12.3,115720,0,0
Washington,King,1,24.7,55346,0,0
Washington,King,1,15.4,70547,0,0
Washington,King,1,8,91435,0,0.000912504
Washington,King,1,2.9,134531,0,0.001433165
Washington,King,1,7.5,120417,0,0
Washington,King,1,7,105875,0,0
Washington,King,1,10.7,85772,0,0
Washington,King,1,14.1,90625,0,0
Washington,King,1,16.4,103625,0,0
Washington,King,1,9.7,104643,0,0
Washington,King,1,6.1,109223,0,0
Washington,King,1,3.4,140417,0,0
Washington,King,1,4.1,120357,0,0
Washington,King,1,4.5,116250,0,0
Washington,King,1,8.8,135303,0,0
Washington,King,1,7.8,120515,0,0
Washington,King,1,10,102417,0,0
Washington,King,1,4.1,119826,0,0
Washington,King,1,5.8,120313,0,0
Washington,King,1,6.1,122950,0,0.001612075
Washington,King,1,9.3,85563,0,0.004007855
Washington,King,1,6.9,99595,0,0
Washington,King,1,3.5,120500,0,0
Washington,King,1,7.3,113456,0,0
Washington,King,1,14.1,110385,0,0
Washington,King,1,8.6,123036,0,0
Washington,King,1,6,121125,0,0
Washington,King,1,19.3,156563,0,0.000106811
Washington,King,1,7.5,158523,1,0.0062155
Washington,King,1,8.6,133438,0,0
Washington,King,1,19.6,124181,0,0
Washington,King,1,61.5,44531,0,0
Washington,King,1,38.4,98000,0,0
Washington,King,1,21.1,123194,0,0
Washington,King,1,7.7,122375,0,0
Washington,King,1,6.6,79940,0,0
Washington,King,1,7.1,110781,0,0
Washington,King,1,8.6,97361,0,0
Washington,King,1,9,103125,0,0
Washington,King,1,5,136058,0,0
Washington,King,1,38.5,120357,0,0
Washington,King,1,63.1,47292,0,0
Washington,King,1,57.1,0,0,0
Washington,King,1,8.3,120074,0,0.001861362
Washington,King,1,2.5,173571,0,0
Washington,King,1,3.5,104965,0,0
Washington,King,1,7.4,95107,0,0
Washington,King,1,5.3,91149,0,0
Washington,King,1,13.9,153654,0,0
Washington,King,1,9.8,166827,0,0
Washington,King,1,4.7,134223,1,0.073987041
Washington,King,1,5.4,137448,1,0.016467636
Washington,King,1,4.3,175938,0,0
Washington,King,1,3.6,188355,0,0
Washington,King,1,5.8,190560,0,0.004880256
Washington,King,1,7.3,96250,1,0.038398617
Washington,King,1,7.7,108125,0,0
Washington,King,1,6.5,150625,0,0
Washington,King,1,3.8,138984,0,0
Washington,King,1,5.3,126163,0,0
Washington,King,1,13.7,128929,0,0
Washington,King,1,17.4,113274,0,0
Washington,King,1,17.3,121719,0,0
Washington,King,1,10.2,119625,0,0
Washington,King,1,18.5,108875,0,0
Washington,King,1,18.4,89500,0,0
Washington,King,1,10,82500,0,0
Washington,King,1,15.7,128375,0,0
Washington,King,1,8.3,174770,0,0
Washington,King,1,15.7,92537,0,0
Washington,King,1,12,126361,0,0
Washington,King,1,26.8,65625,0,0
Washington,King,1,27.9,153977,0,0
Washington,King,1,15.5,118357,0,0
Washington,King,1,13.1,76250,0,0
Washington,King,1,16.4,66438,0,0
Washington,King,1,36,37500,0,0
Washington,King,1,36.2,46845,0,0
Washington,King,1,14.6,61304,0,0
Washington,King,1,11.9,108046,0,0
Washington,King,1,6.1,86667,0,0
Washington,King,1,25.3,61513,0,0
Washington,King,1,33.2,30104,0,0
Washington,King,1,40.4,19615,0,0
Washington,King,1,23.5,70455,0,3.45211E-05
Washington,King,1,21.9,63851,0,0
Washington,King,1,15.6,114327,0,0
Washington,King,1,8,118869,0,0
Washington,King,1,5.5,111364,1,0.03594494
Washington,King,1,5,118594,0,0
Washington,King,1,6,111622,0,0
Washington,King,1,8.6,81625,0,0.000416528
Washington,King,1,11.5,66688,0,0
Washington,King,1,9.3,79750,0,0
Washington,King,1,15.1,79426,0,0
Washington,King,1,7.4,114688,0,0
Washington,King,1,26.9,60067,0,0
Washington,King,1,17.2,65250,0,0
Washington,King,1,7.6,80756,0,0
Washington,King,1,12,101420,0,0
Washington,King,1,7.9,121607,0,0
Washington,King,1,31.9,52727,1,0.072301174
Washington,King,1,40.7,47391,0,0
Washington,King,1,17.1,77462,1,0.02962216
Washington,King,1,17.2,81016,1,0.175536729
Washington,King,1,41.3,38500,0,0
Washington,King,1,31.8,44434,0,0.000123128
Washington,King,1,17.3,60875,0,0
Washington,King,1,21.6,82903,0,0
Washington,King,1,34.7,43446,0,0.002498534
Washington,King,1,8.1,76662,1,0.057469592
Washington,King,1,16.3,64205,0,0.000933008
Washington,King,1,23.6,54508,0,0
Washington,King,1,8.1,100476,0,0
Washington,King,1,4.6,130368,1,0.00706908
Washington,King,1,14.5,61429,0,0
Washington,King,1,33.6,33856,0,0
Washington,King,1,17.5,75129,0,0.000203965
Washington,King,1,5.2,105068,0,0.000840741
Washington,King,1,2.5,137857,1,0.014295716
Washington,King,1,6.6,122171,1,0.009824652
Washington,King,1,9.4,101250,0,0
Washington,King,1,10.6,61238,0,0
Washington,King,1,10.4,83111,0,0
Washington,King,1,6,87176,1,0.002089415
Washington,King,1,8.2,77727,0,0
Washington,King,1,11.8,82813,0,0
Washington,King,1,20.9,75625,0,0
Washington,King,1,6.9,110909,0,0.000956669
Washington,King,1,8.8,70455,0,0
Washington,King,1,8.5,84063,0,0
Washington,King,1,15.5,70313,0,0
Washington,King,1,9.1,93750,0,0
Washington,King,1,10.5,111719,0,0
Washington,King,1,5,122021,1,0.008921166
Washington,King,1,10.6,104167,1,0.005714311
Washington,King,1,9,87800,0,0.001055981
Washington,King,1,10.2,118433,1,0
Washington,King,1,13.6,98654,0,0
Washington,King,1,8.4,94688,0,0.002449253
Washington,King,1,8.7,89018,0,0
Washington,King,1,8.2,100457,0,0.006653859
Washington,King,1,4,108914,1,0
Washington,King,1,5.5,116578,0,0
Washington,King,1,6.9,96731,1,0.065118034
Washington,King,1,7.1,90476,0,0
Washington,King,1,4.9,110368,0,0
Washington,King,1,6.7,101393,0,6.52298E-05
Washington,King,1,12,107576,1,0.002820924
Washington,King,1,5.3,116276,1,0.016592656
Washington,King,1,8.5,93000,1,0.042703808
Washington,King,1,6.8,92241,0,0.00169062
Washington,King,1,2.5,141333,0,0
Washington,King,1,2.9,140530,1,0
Washington,King,1,5.7,145676,1,0
Washington,King,1,3.4,122621,0,7.15524E-07
Washington,King,1,3.8,112000,1,0.004333852
Washington,King,1,4.3,106705,0,0
Washington,King,1,11.8,96779,1,0.003971964
Washington,King,1,5.9,122036,0,0
Washington,King,1,5.8,139844,0,0.00241053
Washington,King,1,11.4,130881,1,0.005832506
Washington,King,1,6.2,117500,0,0.000785895
Washington,King,1,7.1,97917,1,0.042366408
Washington,King,1,6,126902,1,0.000453485
Washington,King,1,8.7,101806,1,0.054780255
Washington,King,1,6.9,123125,1,0
Washington,King,1,6.7,136467,1,0.024723058
Washington,King,1,3.3,107917,1,0.003454694
Washington,King,1,4.8,94635,1,0.000562431
Washington,King,1,8.4,75899,0,0
Washington,King,1,23,73491,0,0
Washington,King,1,5,89478,1,0.005476007
Washington,King,1,13.7,92222,0,0.005285215
Washington,King,1,6,105417,1,0.007520705
Washington,King,1,1.1,162696,1,0.008643518
Washington,King,1,6.3,120909,0,0.000612054
Washington,King,1,12.3,100192,0,0
Washington,King,1,14.5,79653,0,0
Washington,King,1,13.7,69848,0,0
Washington,King,1,4.5,117072,1,0.000656365
Washington,King,1,9.3,100461,0,0.004172504
Washington,King,1,12.5,103628,0,0
Washington,King,1,10,93571,0,0
Washington,King,1,11.1,144375,1,0.002854381
Washington,King,1,2.9,137745,0,0
Washington,King,1,2.7,215875,1,0.004386356
Washington,King,1,3.6,208214,1,0.005090613
Washington,King,1,8.9,124583,0,0
Washington,King,1,4.9,107212,0,0.018027432
Washington,King,1,1.8,175119,1,0.009575743
Washington,King,1,1.3,182500,1,0.0046211
Washington,King,1,1.3,198750,0,0
Washington,King,1,5.4,93828,1,0.006516229
Washington,King,1,8,122554,1,0.001337779
Washington,King,1,8.9,74460,0,7.82266E-06
Washington,King,1,3.9,131146,1,0.00391376
Washington,King,1,3.9,120455,0,0
Washington,King,1,1.8,163583,1,0.004328419
Washington,King,1,2,123484,1,0.005102526
Washington,King,1,5.1,154063,1,0.000123368
Washington,King,1,3.3,160000,1,0
Washington,King,0,9.1,150769,0,0.003626517
Washington,King,1,16.5,98579,0,0
Washington,King,1,5.1,108915,1,0
Washington,King,1,8.2,88536,0,0.001659151
Washington,King,1,6.4,92021,1,0.027595323
Washington,King,1,27.5,44254,0,0.002243248
Washington,King,1,16.9,50607,0,0
Washington,King,1,14.7,51520,0,0
Washington,King,1,14.2,71913,1,0.00096059
Washington,King,1,4.3,108036,1,0.001254998
Washington,King,1,16.9,57244,1,0.036408161
Washington,King,1,7.8,88082,1,0.002788964
Washington,King,1,18,46583,1,0.028529552
Washington,King,1,11.1,83551,1,0.052894034
Washington,King,1,10.3,59640,1,0.041929873
Washington,King,1,6.4,96204,0,0
Washington,King,1,5.2,77948,0,0.000458784
Washington,King,1,20.8,51201,1,0.01132489
Washington,King,1,16.4,54673,0,0.000743343
Washington,King,1,13.5,49298,1,0.007867221
Washington,King,1,8.5,74333,1,0.04973309
Washington,King,1,28.1,42500,0,0
Washington,King,1,31.7,36184,1,0.002402073
Washington,King,1,18.9,53813,0,0
Washington,King,1,17,75880,1,0.002805152
Washington,King,1,20.5,44844,0,0
Washington,King,1,16.9,50435,0,0
Washington,King,1,17.3,69762,0,1.34171E-07
Washington,King,1,22.9,56750,0,3.24631E-06
Washington,King,1,34.1,57471,0,0.015607828
Washington,King,1,27.3,48533,0,5.98571E-07
Washington,King,1,17.5,60030,0,0
Washington,King,1,14.1,70313,0,0
Washington,King,1,25.1,39669,1,0.009220232
Washington,King,0,8.5,91261,0,0.037974521
Washington,King,0,3.8,90192,0,0.013571971
Washington,King,1,3.7,101359,1,0.043651152
Washington,King,1,15.5,63112,0,0.00037145
Washington,King,1,27.5,49474,0,0
Washington,King,1,26.7,53125,0,0
Washington,King,1,27.3,41825,0,0
Washington,King,1,4.7,88125,0,0.002887054
Washington,King,1,23.1,39523,0,0.011079652
Washington,King,1,21.9,36736,1,0.090563337
Washington,King,1,13.5,55125,0,0
Washington,King,1,6.3,108955,0,0.000313458
Washington,King,1,7.9,80556,0,0
Washington,King,1,11.4,74402,1,0.049543231
Washington,King,1,35.8,38030,1,0.008781465
Washington,King,1,6.8,81944,1,0.041755562
Washington,King,1,30.9,34250,1,0.001110664
Washington,King,1,9.2,83438,1,0.035528064
Washington,King,1,14.7,61411,1,0.021359244
Washington,King,1,34.5,34135,0,0.012718195
Washington,King,1,10.8,84333,0,0.007144282
Washington,King,1,12.1,70580,1,0.004691192
Washington,King,1,32.2,40608,0,0
Washington,King,1,15.3,63032,0,0
Washington,King,1,13.9,74442,1,1.30847E-06
Washington,King,1,29.6,37264,0,0.001417399
Washington,King,1,9.9,80360,0,0
Washington,King,1,8.8,105074,1,0.006355979
Washington,King,1,15.5,70536,0,0
Washington,King,1,10.1,79044,0,0
Washington,King,1,6.2,98864,1,0.019258502
Washington,King,1,8.4,77361,0,0
Washington,King,1,7.6,91250,1,0.004652161
Washington,King,1,10.5,85750,1,0.002953932
Washington,King,1,24.9,45972,0,0
Washington,King,1,15.4,50726,0,0
Washington,King,1,11.9,92948,0,0.004249297
Washington,King,1,41.2,27026,0,0
Washington,King,1,22.3,48438,0,0
Washington,King,1,18.8,67534,0,0.00097125
Washington,King,1,13.2,94954,1,0
Washington,King,1,18.6,54288,0,0.006784024
Washington,King,1,19.7,71161,1,0.001127457
Washington,King,1,14.2,84743,1,0.010392044
Washington,King,1,5.1,69958,1,0.010010197
Washington,King,1,2.6,96726,1,0.010847602
Washington,King,1,9.6,64671,0,3.6984E-05
Washington,King,1,24.8,43797,0,0
Washington,King,1,16,56337,0,0
Washington,King,1,27.7,41576,0,0
Washington,King,1,10.5,94826,1,0.013056993
Washington,King,1,8.9,52275,0,0.000273968
Washington,King,1,17.6,51959,0,0
Washington,King,1,6.3,95463,1,0.027210924
Washington,King,1,17.6,74306,1,0.056249191
Washington,King,1,13.2,97632,1,0.007788353
Washington,King,1,16.9,59892,0,0
Washington,King,1,11.5,62412,0,0
Washington,King,1,6.6,77532,0,0
Washington,King,1,26,57702,0,4.05288E-05
Washington,King,1,10.7,80625,0,0.003636703
Washington,King,1,30.7,39643,0,0
Washington,King,1,19.4,47243,0,0
Washington,King,1,10.4,84160,1,0.009594468
Washington,King,1,5.7,80583,1,0.014098767
Washington,King,1,6.9,74000,1,0.006316432
Washington,King,1,38.3,41726,0,0.018631349
Washington,King,1,19.2,58109,1,0.01922285
Washington,King,1,29.7,54569,0,0
Washington,King,1,23.2,48500,0,0.000169259
Washington,King,1,24.7,52518,0,0
Washington,King,1,39.6,34786,0,0.00013183
Washington,King,1,17.5,57576,0,0.002113098
Washington,King,1,12.1,55000,1,0.009008424
Washington,King,1,17.7,58203,1,0.009471872
Washington,King,0,0.7,111281,0,0.002638282
Washington,King,1,15.4,79583,1,0.060680355
Washington,King,0,14.3,77210,0,0.019846904
Washington,King,1,3.8,108708,1,0.029508697
Washington,King,1,14.6,86964,1,0.006051176
Washington,King,1,10.9,75346,1,0.006683752
Washington,King,0,11,87143,0,0.017068997
Washington,King,1,8.4,66719,1,0
Washington,King,1,14.9,66800,0,0.005799482
Washington,King,0,8.5,91387,0,0.033034299
Washington,King,0,12.4,88313,0,0.020972883
Washington,King,1,6.3,109000,1,0.00438538
Washington,King,0,7.3,102100,0,0.030018277
Washington,King,1,5.5,104020,1,0.005254507
Washington,King,1,8.3,103512,1,0.053995686
Washington,King,1,8.2,90372,1,0
Washington,King,1,4.8,98835,1,0.012290964
Washington,King,1,1.5,110833,1,0.003733357
Washington,King,1,10.5,87438,0,0
Washington,King,0,5.1,106300,0,0.010236417
Washington,King,1,2.4,93531,1,0.016392476
Washington,King,1,6.5,95515,1,0.020144165
Washington,King,0,3.8,111346,0,0.024512557
Washington,King,1,3.6,110156,1,0.012381769
Washington,King,1,7,76250,0,0.000927936
Washington,King,1,4.7,115114,0,0.005172749
Washington,King,0,4.7,94250,0,0.010176721
Washington,King,0,6.3,93164,0,0.018508108
Washington,King,1,14.3,79294,1,0.004809802
Washington,King,1,3.3,94878,1,0.032131512
Washington,King,1,8.8,107895,1,0.011149982
Washington,King,1,2.1,112670,1,0.003716149
Washington,King,1,5.3,103875,1,0
Washington,King,1,1.9,109763,0,0.00038816
Washington,King,0,5.2,122647,0,0.007887469
Washington,King,1,6.2,91429,0,4.67786E-05
Washington,King,1,6.6,110313,1,0.00200822
Washington,King,1,2.8,143750,1,0.009728353
Washington,King,1,1.2,150333,1,0
Washington,King,1,4.5,115042,1,0.013998869
Washington,King,0,2.8,134731,0,0.001109817
Washington,King,1,2.9,129625,0,0
Washington,King,1,2.8,123977,0,0
Washington,King,1,2,158289,1,0.011831027
Washington,King,1,1.4,159347,1,0.001571145
Washington,King,0,1.1,185533,0,0
Washington,King,1,3.1,130403,1,0
Washington,King,1,11,136212,0,0.000464176
Washington,King,1,4.3,145735,1,0.016483465
Washington,King,1,7.7,110225,1,0.005596045
Washington,King,1,3.5,135268,1,0.013657864
Washington,King,1,1.9,169338,1,0
Washington,King,1,9,135481,1,0
Washington,King,1,3.2,156182,1,0.001133544
Washington,King,1,9.4,108184,0,0.000196621
Washington,King,1,2,164536,1,0.00652896
Washington,King,1,3.1,195536,1,0.014377718
Washington,King,1,3.1,150598,1,0
Washington,King,1,2.4,139044,1,0.011755788
Washington,King,1,9.9,103667,0,0
Washington,King,1,10.3,111496,0,0
Washington,King,1,6.8,147014,1,0.016855404
Washington,King,1,2.7,109667,1,0.002480373
Washington,King,1,3.1,135521,1,0.007447556
Washington,King,1,1.7,163864,1,0.016518981
Washington,King,0,9.4,108272,0,0.010664089
Washington,King,0,6.2,116889,0,0.006760496
Washington,King,0,7.3,109671,0,8.50987E-07
Washington,King,0,5.7,85833,0,0.017570436
Washington,King,1,2.8,140110,1,0.005738144
Washington,King,0,6.5,102611,0,0.00503419
Washington,King,1,1.8,87361,1,0.021228125
Washington,King,1,15.5,77398,1,0.007493086
Washington,King,0,4.6,120662,1,0.044204453
Washington,Kitsap,1,9.7,72697,0,0.020130208
Washington,Kitsap,1,20.6,49289,0,0
Washington,Kitsap,1,20.8,65100,0,0
Washington,Kitsap,1,17,51933,0,0.000943189
Washington,Kitsap,1,14.8,60862,1,0.063907995
Washington,Kitsap,1,43.1,32784,1,0.087285268
Washington,Kitsap,1,20.9,53929,0,0.001640105
Washington,Kitsap,1,8.2,63438,1,0.032855002
Washington,Kitsap,1,18.4,39125,0,0.009931534
Washington,Kitsap,1,16.1,71827,1,0.014958831
Washington,Kitsap,1,22.4,53042,1,0.025999616
Washington,Kitsap,1,26,60605,0,0.000515407
Washington,Kitsap,1,25.5,42969,0,0
Washington,Kitsap,1,0,149688,0,0
Washington,Kitsap,0,7.4,75671,0,0.036180194
Washington,Kitsap,0,3.2,78557,0,0.010942648
Washington,Kitsap,0,8.2,110147,0,0.008887828
Washington,Kitsap,0,2.5,90739,0,0.008919666
Washington,Kitsap,1,9,46359,1,0.016765766
Washington,Kitsap,1,12.9,83844,1,0.059130257
Washington,Kitsap,1,8.5,62356,0,0.001085072
Washington,Kitsap,1,7.9,74844,1,0.004745918
Washington,Kitsap,1,4.4,130875,1,0.013943126
Washington,Kitsap,1,3.2,110577,1,0.018483833
Washington,Kitsap,1,7.9,114421,0,0.001548868
Washington,Kitsap,1,5.6,132619,1,0.014511609
Washington,Kitsap,1,7.3,89583,1,0.008323787
Washington,Kitsap,1,14,70057,1,0.001215758
Washington,Kitsap,1,6.9,64632,1,0.019825234
Washington,Kitsap,1,10.4,65804,0,0.000135267
Washington,Kitsap,0,2.1,82331,0,0.009218448
Washington,Kitsap,1,8.2,94362,1,0.025958824
Washington,Kitsap,1,9,81354,1,0.020358017
Washington,Kitsap,1,6.6,85966,1,0.035685327
Washington,Kitsap,1,8.5,61382,1,0.006488878
Washington,Kitsap,1,10.9,74761,1,0.027764643
Washington,Kitsap,1,7.9,74236,1,0.003761636
Washington,Kitsap,1,7.7,81865,1,0.008383251
Washington,Kitsap,0,2.4,94738,0,0.011056276
Washington,Kitsap,1,10.6,86264,1,0.03380415
Washington,Kitsap,1,24.4,53798,1,0.021775533
Washington,Kitsap,1,14.7,60650,0,3.18163E-05
Washington,Kitsap,1,9.9,67476,1,0.011698007
Washington,Kitsap,1,10.1,57800,1,0.003722204
Washington,Kitsap,1,11.8,76020,1,0.012155701
Washington,Kitsap,1,9,94474,1,0
Washington,Kitsap,0,8.3,90893,0,0.038025442
Washington,Kitsap,1,12.1,88929,1,0.015237122
Washington,Kitsap,0,7.4,82472,0,0.01024344
Washington,Kitsap,1,16.3,69464,1,0.011139466
Washington,Kitsap,0,7.9,78009,0,0.006604027
Washington,Kitsap,1,11.7,67550,1,0.016104437
Washington,Kitsap,1,11.5,76128,1,0.014736328
Washington,Kitsap,0,9.7,74914,0,0.027270612
Washington,Kitsap,0,0,0,0,0
Washington,Kittitas,0,11.9,67500,1,0.014802243
Washington,Kittitas,0,8.2,73315,0,0.038031463
Washington,Kittitas,0,10.3,59444,0,0.01368617
Washington,Kittitas,1,49.8,45884,1,0.053017314
Washington,Kittitas,1,19.5,73203,1,0.037736459
Washington,Kittitas,1,36.2,66121,1,0.020993743
Washington,Kittitas,1,35.2,41612,0,0.000315909
Washington,Kittitas,0,9.9,67417,1,0.025831287
Washington,Klickitat,0,19.7,48669,1,0.007579686
Washington,Klickitat,0,14.3,48804,1,0.019416047
Washington,Klickitat,0,11.2,61250,1,0.017389491
Washington,Lewis,0,14.4,62083,1,0.014940562
Washington,Lewis,0,25.6,54191,0,0.166382085
Washington,Lewis,1,33.7,38761,1,0.02961764
Washington,Lewis,1,14.5,51842,1,0.052638463
Washington,Lewis,1,11.8,52794,0,0.001238406
Washington,Lewis,1,25.3,44934,0,0
Washington,Lewis,1,27.2,41383,0,0.000108444
Washington,Lewis,0,14.5,56107,0,0.006607005
Washington,Lewis,1,16.1,34366,0,0.003102176
Washington,Lewis,1,20.3,58077,1,0.031441302
Washington,Lewis,0,12.7,69408,1,0.005070897
Washington,Lewis,0,9.8,58100,1,0.014554488
Washington,Lewis,0,13.9,58419,0,0.001054926
Washington,Lewis,0,6.7,64635,0,0.020190843
Washington,Lewis,0,13.6,55781,1,0.030605938
Washington,Lewis,0,17.8,56250,0,0.029730874
Washington,Lewis,0,13.2,52917,1,0.033128477
Washington,Lewis,0,13.5,55927,1,0.01149787
Washington,Lewis,0,22.1,48566,0,0.034920887
Washington,Lewis,0,9.3,44125,1,0.04430435
